,name,address,race,marital-status,occupation,pregnant,education-num,relationship,capital-gain,education,fnlwgt,class,income,native-country,hours-per-week,capital-loss,workclass,mean_glucose,std_glucose,kurtosis_glucose,skewness_glucose,mean_oxygen,std_oxygen,kurtosis_oxygen,skewness_oxygen
89,Jesus Gonzales,"663 Tran Turnpike Apt. 310
East Travis, GA 38680", White, Married-civ-spouse, Protective-serv,f,9.0, Husband,0.0, HS-grad,48189.0,0.0, <=50K, United-States,30.0,0.0, Self-emp-not-inc,120.9609375,58.79724196,0.232217365,-0.755387391,6.277591973,31.29680227,5.833197127999999,35.076817299999995
90,Pedro Sayle,"8864 Taylor Shoal
Stevenhaven, WA 77253", White, Married-civ-spouse, Exec-managerial,f,9.0, Husband,0.0, HS-grad,240124.0,0.0, >50K, United-States,40.0,0.0,,122.578125,45.40591395,-0.111087844,0.14907134,2.204849498,13.63379175,10.19593714,139.099867
91,Hassan Silverstein,"2477 Patton Road
Ronaldfurt, AZ 15836", White, Divorced, Adm-clerical,FALSE,9.0, Not-in-family,0.0, HS-grad,162301.0,0.0, <=50K, United-States,45.0,0.0, Private,95.390625,45.42236412,0.538937729,0.738468062,30.6229097,63.46941783,1.776940899,1.554288456
92,Lyle Segura,"71686 Schwartz Dam Apt. 027
Amandaport, ND 81908", White, Married-civ-spouse, Sales,f,13.0, Husband,0.0, Bachelors,155963.0,0.0, <=50K, United-States,30.0,0.0, Private,127.40625,55.55760489,-0.034440782,-0.470638942,1.605351171,14.68196075,11.86505091,160.4368508
93,Edward Sullivan,"191 Raymond Ford
Woodshire, NC 31517", Black, Never-married, Handlers-cleaners,f,9.0, Other-relative,0.0, HS-grad,228424.0,0.0, <=50K, United-States,40.0,0.0, Private,105.171875,49.32309129,0.397738417,0.350199007,1.513377926,14.98836745,11.31017907,141.91562
94,Jason Jones,"576 Welch Courts
Jonesview, FL 23795", White, Never-married, Adm-clerical,f,13.0, Not_in_family,0.0, Bachelors,376416.0,0.0, <=50K, United-States,40.0,0.0, Private,123.0859375,56.97587584,0.014074679,-0.546208648,0.973244147,10.84634025,16.35905825,319.4215486
95,David Gilliland,"PSC 6648, Box 4222
APO AE 39274", White, Married-civ-spouse, Exec-managerial,f,9.0, Husband,0.0, HS-grad,170562.0,1.0, >50K, United-States,60.0,0.0, Private,64.8984375,41.26398245,2.162828337,6.534174214,33.10200669,67.99509103,1.851704182,1.97262495
96,Richard Deslauriers,"49625 Barnes Freeway
Caitlinfurt, ID 99591", White, Never-married, Exec-managerial,f,10.0, Not-in-family,0.0, Some-college,152933.0,0.0, <=50K, United-States,45.0,0.0, Private,106.25,47.54833068,0.419561055,0.574942953,3.424749164,18.94019428,6.8898004120000005,55.50601371
97,Kevin Crawford,"66662 Amy Fork
Saraside, NE 14001", Black, Never-married, ?,f,9.0, Unmarried,0.0, HS-grad,246386.0,0.0, <=50K, United-States,40.0,0.0, ?,138.328125,48.31328579,0.0065839390000000005,-0.242764359,8.334448161000001,38.97383803,4.816874608,22.34940005
98,Eduardo Zediker,"27132 Johnson Haven
East Jenniferhaven, MN 09718", White, Divorced, Exec-managerial,f,14.0, Unmarried,0.0, Masters,175232.0,0.0, >50K, United-States,60.0,0.0,,111.5,42.56502379,0.344560995,0.328110523,1.219899666,12.98517184,13.25420689,200.344931
99,Francis Finley,"PSC 6079, Box 8979
APO AP 22407", Black, Divorced, Prof-specialty,FALSE,10.0, Not_in_family,0.0, Some-college,181641.0,0.0, <=50K, United-States,37.0,0.0, State-gov,94.8125,50.88878038,0.4985249470000001,0.213604545,0.488294314,9.561140874,22.47981278,538.0158217999998
100,James Raspberry,"28375 Nicole Vista
Valerieshire, MO 11508", White, Married-civ-spouse, Other-service,f,13.0, Husband,0.0, Bachelors,84787.0,0.0, <=50K, United-States,40.0,0.0, Private,118.9375,49.80755935,0.394053112,0.036605939,0.7583612040000001,9.734999025,18.47212344,418.4345867
101,Thomas Stone,"79462 Larry Summit Apt. 924
West Stephanie, MI 87240", White, Separated, Other-service,F,6.0, Unmarried,0.0, 10th,205970.0,0.0, <=50K, United-States,35.0,0.0, Private,97.609375,39.6009853,0.305397281,1.4034024109999998,5.632943144,29.99194237,5.738389092999999,33.66772366
102,Robert Harris,"669 Collins Plains
Lake Emilyfurt, RI 72704", White, Never-married, Sales,f,13.0, Not_in_family,0.0, Bachelors,105516.0,0.0, <=50K, United-States,40.0,0.0, Private,111.8125,44.88174566,0.423867091,0.239944007,2.465719064,17.28981747,8.636118173,85.60462065
103,Donald Bourne,"99079 Wilkinson Hollow Suite 975
Bowmanfort, VA 50411", White, Married-civ-spouse, Prof-specialty,f,14.0, Husband,0.0, Masters,61885.0,1.0, >50K, United-States,37.0,0.0, Local-gov,99.9375,55.62496489,0.928824005,0.360270494,1.985785953,15.98506719,12.0950323,159.53237439999995
104,Alexander Kramer,"791 Elizabeth Village Apt. 600
Davidtown, GA 74303", White, Married-civ-spouse, Prof-specialty,f,15.0, Husband,0.0, Prof-school,328216.0,0.0, >50K, United-States,45.0,0.0,,136.0625,47.14534541,-0.11638072,0.329410628,60.43645485,77.6721853,0.531519626,-1.659545686
105,Miguel Thomas,"68133 Cowan Summit Suite 040
West Matthewburgh, WA 55346", White, Married-civ-spouse, Exec-managerial,f,13.0, Husband,0.0, Bachelors,113504.0,0.0, >50K, United-States,40.0,0.0, Private,117.5234375,46.44249886,0.217898345,0.394391317,3.678929766,20.95437609,7.1088184110000014,56.97817231
106,Clifford Maclean,"977 West Haven Suite 645
Matthewsport, ID 96376", White, Married-civ-spouse, Craft-repair,f,9.0, Husband,0.0, HS-grad,285200.0,0.0, <=50K, United-States,40.0,0.0, Private,117.078125,59.35836733,0.146982819,-0.463014604,1.468227425,14.46919784,12.28357567,173.7445371
107,Lorenzo Thomas,"106 Gregory Port Suite 969
North Maxwelltown, MO 08225", White, Never-married, ?,FALSE,10.0, Own_child,0.0, Some-college,210029.0,0.0, <=50K, United-States,40.0,0.0, ?,119.3671875,57.60721948,0.078796375,-0.707691227,0.99916388,10.9748496,15.79756198,297.3224643000001
108,Edmundo Landis,"4090 Wood Squares Suite 180
Richardport, NE 31498", Black, Divorced, Exec-managerial,f,13.0, Unmarried,0.0, Bachelors,103984.0,0.0, <=50K, United-States,40.0,0.0, Federal-gov,128.2265625,40.81651298,-0.057595913,0.207480732,4.752508361,24.13518821,6.356526509,45.17275122
109,Daniel Roy,"8907 Davis Hollow Apt. 671
Lake Davidton, WY 42349", White, Never-married, Other-service,f,10.0, Own-child,0.0, Some-college,212582.0,0.0, <=50K, United-States,16.0,0.0, Private,120.1796875,55.82428257,0.15429173,-0.39825204,1.388795987,14.83555934,12.49239282,170.9073928
110,James Hickman,"9439 Donald Cliffs
Perezfurt, NM 62110", White, Never-married, Prof-specialty,f,14.0, Not-in-family,0.0, Masters,213821.0,0.0, >50K, United-States,40.0,0.0, Private,137.8828125,41.07531594,-0.191620268,0.817939965,6.014214047,29.39474105,5.834406339,36.09475633
111,Anthony Kruger,"24029 White Tunnel
Shannonton, KS 80428", White, Married-civ-spouse, Exec-managerial,t,9.0, Wife,15024.0, HS-grad,287927.0,0.0, >50K, United-States,40.0,0.0, Self-emp-inc,134.4140625,48.28650293,0.362547675,0.044238517000000005,1.693979933,14.50752304,10.51958552,128.33884009999997
112,Troy Hertler,"Unit 9222 Box 8554
DPO AA 18146", White, Never-married, Protective-serv,f,10.0, Not-in-family,0.0, Some-college,92431.0,0.0, >50K, United-States,40.0,2231.0,,120.7265625,50.47225643,0.346178079,0.184797225,0.7692307690000001,11.79260254,17.66222194,329.5480159
113,Richard Dufour,"0106 Lee Prairie Suite 584
New Brian, OR 59786", White, Married-civ-spouse, Machine-op-inspct,f,9.0, Husband,0.0, HS-grad,143058.0,1.0,>50K, United-States,60.0,0.0, Private,78.375,44.91554575,1.571888685,3.038829789,16.47575251,49.78178382,3.229605592,9.804832999
114,Dominic Alexander,"Unit 2016 Box 2332
DPO AE 96311", Black, Married-civ-spouse, Other-service,f,9.0, Husband,0.0, HS-grad,197202.0,1.0, <=50K, United-States,40.0,0.0, Private,19.4140625,46.19109887,3.705014294,13.04605745,96.02842809,61.41001406,0.610825109,-0.194554797
115,Ronald Vernon,"93783 Koch Shore
Bowersborough, NV 11345", White, Never-married, Other-service,FALSE,7.0, Own-child,0.0, 11th,194612.0,1.0, <=50K, United-States,25.0,0.0, Private,40.0234375,30.71452854,4.491245495,25.88909576,46.44481605,71.24439401,1.525132306,1.182927745
116,Kevin Blanchard,"3775 Olsen Springs
Wongburgh, TN 01142", White, Married-civ-spouse, Transport-moving,f,7.0, Husband,0.0, 11th,123584.0,0.0, <=50K, United-States,75.0,0.0, Private,135.9609375,48.07585191,0.081544615,0.33842231,2.195652174,15.47136251,9.129480848,101.9920824
117,Harold Hendriks,"8702 Vincent Square
New Jerryfurt, CO 30614", White, Never-married, Sales,f,10.0, Not-in-family,0.0, Some-college,200700.0,1.0, <=50K, United-States,50.0,0.0, Private,14.4609375,29.38773722,6.296725041,42.02539536,57.38210702,68.26285990000001,1.042517402,0.23163624
118,Victor Hunte,"19454 Christine Dale Apt. 722
South Mark, MT 41057", White, Married-civ-spouse, Handlers-cleaners,f,11.0, Wife,0.0, Assoc-voc,129460.0,0.0, <=50K, Ecuador,30.0,0.0, Private,102.609375,47.79190478,0.305027778,-0.077261984,0.780936455,9.434185213,19.66997298,469.3697888
119,Donald Cooper,"7099 Miller Streets
Smithmouth, KY 43783", White, Never-married, Protective-serv,f,10.0, Own_child,0.0, Some-college,57924.0,0.0, <=50K, United-States,40.0,0.0, Federal-gov,116.9765625,46.32164465,0.427308993,0.17741010899999998,2.653846154,19.22313728,8.693699867000001,83.05137025
120,William Wilson,"860 Russell Avenue
Harmonland, VA 95498", Black, Married-civ-spouse, Machine-op-inspct,f,9.0, Husband,0.0, HS-grad,148600.0,1.0, <=50K, United-States,40.0,0.0, Private,35.15625,30.237713800000005,4.20347482,24.486690600000006,34.10117057,62.57739528,1.890020282,2.57213265
121,Michael Rennels,"2553 Case Stream Apt. 397
Shelleyfurt, ME 35096", White, Married-civ-spouse, Exec-managerial,f,9.0, Husband,0.0, HS-grad,243165.0,0.0, <=50K, United-States,40.0,0.0, Private,124.8125,53.15348501,-0.382617094,-0.005655682,8.220735786,38.04195587,5.146605105,25.71237323
122,Virgil Gaston,"22211 Edwards Corners
Rodriguezborough, HI 35247", White, Never-married, Other-service,FALSE,10.0, Own-child,0.0, Some-college,165754.0,1.0, <=50K, United-States,30.0,0.0, Private,49.0,31.46277562,3.50056118,18.93691145,7.443979933,30.92948673,4.988605266,26.94509399
123,Bernard Zhong,"495 Andrea Grove
Roblesville, AZ 05867", White, Never-married, Other-service,f,4.0, Own-child,0.0, 7th-8th,35305.0,1.0, <=50K, United-States,7.0,0.0, Private,104.0390625,46.49065806,0.469904566,0.749434609,43.19648829,74.37844354,1.367850954,0.246203152
124,Robert Yeah,"121 Crosby Landing
Lake Donald, AR 85558", White, Married-civ-spouse, Prof-specialty,f,11.0, Husband,0.0, Assoc-voc,298834.0,1.0, <=50K, United-States,50.0,0.0, Self-emp-not-inc,7.0390625,28.7357036,6.861532609,49.34906084,132.64046820000002,81.44824875,0.14516146800000002,-1.468371471
125,Walter Douglas,"USNV Torres
FPO AE 47469", White, Never-married, Exec-managerial,f,9.0, Not-in-family,0.0, HS-grad,214881.0,1.0, <=50K, United-States,40.0,0.0, Private,104.5390625,44.0184447,1.19852334,2.280303458,30.06270903,63.07054166,2.00610609,2.8410176810000003
126,Harry Le,"417 Newman Creek
Richardport, NE 01659", White, Never-married, Prof-specialty,f,14.0, Not-in-family,0.0, Masters,169323.0,0.0, <=50K, United-States,40.0,0.0, State-gov,119.1640625,56.19549823,0.122581246,-0.718253145,1.872909699,12.78849956,10.84058444,160.0026522
127,Paul Hudson,"649 Terri Place
Johnsonberg, MT 30360",,, Craft-repair,f,9.0, Husband,0.0, HS-grad,176811.0,0.0, <=50K, United-States,40.0,0.0,,90.3359375,44.84596507,0.509367856,0.480307341,25.48578595,64.60579433,2.162228241,2.745630212
128,Gary Lay,"10094 Amy Place
Leonardside, FL 82738", White, Married-civ-spouse, Farming-fishing,f,4.0, Husband,0.0, 7th-8th,125927.0,0.0,<=50K, United-States,40.0,0.0, Local-gov,127.0859375,54.51190056,-0.122832699,-0.699710814,2.274247492,14.88051763,9.767915267000001,119.611547
129,Anthony Heil,"7527 Nancy Walks
West Janet, MA 87830", Black, Married-civ-spouse, Exec-managerial,f,13.0, Husband,0.0, Bachelors,220656.0,0.0, >50K, United-States,40.0,0.0,,118.765625,49.55102868,-0.052188209000000006,-0.356135118,1.571906355,11.97303325,12.36337002,203.0880313
130,Gary Hughes,"0282 Edwards Groves
West Troychester, KY 12761", White, Married-civ-spouse, Machine-op-inspct,f,9.0, Husband,0.0, HS-grad,260761.0,0.0, <=50K, Mexico,40.0,0.0,,120.8828125,50.31116009,-0.218016965,-0.521834801,30.33277592,62.78061789,2.12418735,3.307998318
131,Harris Catalan,"1502 Brown Route
Kimchester, NC 29236", White, Never-married, Machine-op-inspct,FALSE,4.0, Unmarried,0.0, 7th-8th,456618.0,0.0, <=50K, El-Salvador,40.0,0.0, Private,114.578125,57.85320991,0.308272759,-0.563533859,2.221571906,13.46624305,9.67037734,129.106383
132,Michael Fratus,"4219 Glenn Mills Apt. 409
North Jennifer, MA 59905", White, Married-civ-spouse, Sales,f,13.0, Husband,0.0, Bachelors,190290.0,0.0, >50K, ?,40.0,0.0, Self-emp-inc,116.2890625,50.04234962,0.293090485,0.251592504,2.581103679,16.575940900000006,8.850970509,92.53187169
133,Kevin Brown,"4677 Contreras Shoals Apt. 621
Lake Richard, MD 86034", White, Married-civ-spouse, Sales,f,13.0, Husband,0.0, Bachelors,175804.0,0.0, >50K, United-States,40.0,0.0, Private,107.828125,46.27518054,0.059670912,-0.256342243,3.326923077,22.45484456,7.35090225,57.15808562
134,Christopher Griffith,"143 David Causeway Suite 097
South Richardside, MT 65725", White, Married-civ-spouse, Craft-repair,FALSE,10.0, Husband,0.0, Some-college,114971.0,1.0, >50K, United-States,40.0,0.0,,25.4375,38.22563562,4.739033364,22.52865643,102.9841137,74.67973257,0.12298678,-0.855435414
135,Sam Pickett,"63340 Woodard Fields
Matthewsstad, IL 19977", White, Married-civ-spouse, Craft-repair,f,9.0, Husband,0.0, HS-grad,102771.0,0.0, >50K, United-States,40.0,1887.0, Private,142.0,50.09381823,-0.08608177800000001,-0.34941030100000003,3.109531773,19.809474,8.756903532,89.55615475
136,George Esperanza,"768 Lori Port
Benjaminfurt, LA 20386", Black, Divorced, Adm-clerical,f,13.0, Not-in-family,0.0, Bachelors,248973.0,0.0, <=50K, United-States,65.0,0.0, Private,127.25,54.89877048,0.125401891,-0.375457945,2.235785953,13.37763534,9.899595369,136.72033369999997
137,Douglas Anderson,"42954 Martinez Valleys
East Susanhaven, FL 48454", White, Divorced, Adm-clerical,F,9.0, Not-in-family,0.0, HS-grad,20296.0,1.0, >50K, United-States,37.0,0.0, Private,31.3046875,46.68604559,3.608243865,12.5695194,86.16053512,77.19090469,0.35668874799999994,-0.962746012
138,Rufus Ortiz,"263 Natalie Turnpike
South Jason, SD 11603", White, Widowed, Prof-specialty,f,13.0, Unmarried,0.0, Bachelors,194905.0,0.0, <=50K, United-States,44.0,0.0, Private,112.9140625,52.33829671,0.1477515,-0.234054103,0.805183946,10.92202555,17.08761161,330.90286160000005
139,Tyler Ortega,"070 Erik Islands
Moralesshire, AR 09429", White, Never-married, Other-service,f,10.0, Own-child,0.0, Some-college,273324.0,0.0, <=50K, United-States,16.0,1721.0, Private,101.1328125,37.641062,0.477774307,1.5355548769999998,3.191471572,20.85186551,7.439684222,60.14381156
140,Franklin Masters,"75775 Jenkins Parks
East Timothy, WV 23269", White, Married-civ-spouse, Machine-op-inspct,f,9.0, Husband,0.0, HS-grad,147110.0,1.0, <=50K, United-States,25.0,0.0,,11.140625,25.69524955,8.069522046,68.10162173,75.83277592,70.89482149999998,0.781355646,-0.152781378
141,Christopher Wakham,"88170 Timothy Pine Apt. 142
Gonzalezberg, NH 40098", White, Married-civ-spouse, Sales,f,6.0, Husband,0.0, 10th,108510.0,0.0, <=50K, United-States,65.0,0.0, Private,128.7421875,52.27066668,0.102810014,-0.01913178,2.394648829,15.44462884,9.22140455,107.12427
142,James Oglesby,"7015 Calderon Pike Suite 739
South Michaelside, DE 56412", White, Never-married, Craft-repair,f,11.0, Not-in-family,0.0, Assoc-voc,37070.0,0.0, <=50K, United-States,45.0,0.0, Private,105.484375,42.21966077,0.309383275,0.6827234870000001,2.1622073580000003,13.77684463,10.74529331,153.0539448
143,Corey Castillo,"4762 Smith Mount Suite 138
West Justinton, MS 70881", White, Never-married, Exec-managerial,f,13.0, Not_in_family,0.0, Bachelors,157028.0,0.0, <=50K, United-States,40.0,0.0, State-gov,105.3671875,46.81610819,0.192678751,0.312145393,2.72909699,22.55428656,8.670668078,76.43246593
144,Danny Dungey,"5683 Evans Park Apt. 225
Andersontown, MA 06762", Black, Married-civ-spouse, Exec-managerial,t,13.0, Wife,0.0, Bachelors,169324.0,0.0, >50K, United-States,35.0,0.0, Private,102.4296875,47.89583156,0.37138638,0.051064392,2.340301003,16.4541142,8.778975914,91.11649891
145,Jason Granillo,"4071 Carr Skyway
Michaelstad, IN 06763", White, Divorced, Prof-specialty,f,14.0, Unmarried,0.0, Masters,24139.0,0.0, <=50K, United-States,65.0,0.0,??,139.8984375,48.22146822,-0.166173659,0.069518046,2.482441472,18.16605473,8.815196362,89.30887788
146,Jeromy Rodriguez,"844 Thornton Street Apt. 054
West Julie, VA 18803", White, Never-married, Other-service,f,9.0, Not-in-family,0.0, HS-grad,162343.0,1.0, <=50K, Puerto-Rico,40.0,0.0,,57.8671875,35.14509458,3.392913848,14.63329698,24.85702341,57.36983632,2.549469547,5.703453999
147,Juan Woodward,"5742 Wilson Run
Contrerasborough, PA 18531", White, Never-married, Prof-specialty,f,14.0, Not-in-family,0.0, Masters,202937.0,0.0, >50K, United-States,40.0,0.0, Private,72.734375,35.46840239,0.961508715,4.10398273,3.888795987,23.93773644,6.643419617999999,45.61659938
148,William Fimbres,"803 Conrad Plaza Suite 374
North Laurahaven, AK 04955", White, Married-civ-spouse, Prof-specialty,F,9.0, Husband,0.0, HS-grad,241360.0,0.0, <=50K, ?,40.0,0.0, Private,95.109375,42.15933956,0.7727058440000001,0.911561651,2.024247492,18.50603935,10.49066611,117.921019
149,Cornell Krell,"132 Romero Court
Cameronborough, OH 05700", White, Married-civ-spouse, Exec-managerial,f,13.0, Husband,0.0, Bachelors,128143.0,0.0, >50K, United-States,50.0,0.0, Private,123.96875,53.99883354,0.184205253,-0.020183265,3.800167224,23.10596573,7.468757762999999,60.25088529
150,Curtis Davis,"3916 Barrera Drives Suite 439
West Robert, VA 66015", White, Never-married, Transport-moving,f,9.0, Not-in-family,0.0, HS-grad,51985.0,0.0,<=50K, United-States,38.0,0.0, Private,115.3515625,43.86050149,0.156417671,0.232529132,1.85451505,12.05071105,11.27100426,182.637098
151,Marvin Cherry,"75326 Odom Drive
North Robert, SC 99612", White, Divorced, Sales,f,9.0, Not-in-family,0.0, HS-grad,213226.0,0.0, <=50K, United-States,50.0,0.0, Private,109.9375,46.7426047,0.262268388,0.230722264,2.566053512,15.16679235,8.666513831,99.60128598
152,Louis Mccarthy,"44479 Sexton Gateway Suite 104
Williamchester, NC 87857", White, Never-married, Craft-repair,f,4.0, Not_in_family,0.0, 7th-8th,168807.0,1.0, <=50K, United-States,45.0,0.0, Private,10.578125,35.12802687,5.57546762,31.86738189,94.96488294,52.07232657,0.977852122,0.82446169
153,Shane White,"868 Wilson Park
Santiagoberg, HI 14112", White, Married-civ-spouse, Prof-specialty,f,14.0, Husband,5178.0, Masters,214781.0,0.0, >50K, United-States,40.0,0.0, Private,104.5703125,49.40990595,0.374795511,0.159786521,2.401337793,16.52051926,9.084710857000001,96.06853432
154,Kenneth Ward,"6133 Linda Mission
New Jonathan, IA 99292", Black, Married-civ-spouse, Other-service,f,9.0, Husband,0.0, HS-grad,434292.0,1.0, <=50K, United-States,30.0,0.0, Private,57.3984375,44.95524508,2.638749728,7.709672575,59.05016722,85.54686852,1.141041449,-0.250511785
155,Joseph Milam,"12742 Michael Avenue
Jenkinston, MO 54672", White, Married-civ-spouse, Adm-clerical,f,9.0, Husband,3781.0, HS-grad,194630.0,0.0, <=50K, United-States,50.0,0.0,??,133.453125,44.10868313,0.115085092,0.47494619,2.487458194,17.12409976,8.509270895,83.68007779
156,Daryl Lippert,"3994 Margaret Court
Mcclureview, MT 04437", White, Married-civ-spouse, Tech-support,f,13.0, Husband,0.0, Bachelors,149211.0,1.0, <=50K, United-States,40.0,0.0, Private,127.5703125,38.26994651,0.22612901,1.972821261,31.11705686,66.15966809,1.832828613,1.698899538
157,William Marsh,"3037 Autumn Key
Ryanport, DE 87378", White, Never-married, Sales,f,10.0, Not-in-family,0.0, Some-college,115705.0,0.0, <=50K, United-States,50.0,0.0,,93.671875,37.64370577,0.607366442,2.477926396,1.726588629,13.06555361,11.62541118,171.36263
