,name,address,sex,date_of_birth,race,marital-status,occupation,pregnant,relationship,education,income,native-country,workclass,education-num,capital-gain,fnlwgt,hours-per-week,capital-loss,kurtosis_glucose,kurtosis_oxygen,mean_glucose,mean_oxygen,skewness_glucose,skewness_oxygen,std_glucose,std_oxygen,age,class
81,James Huffman,"0080 Brooke Plaza Apt. 045
Mercadoview, NE 39624", Male,17/10/1971, White, Divorced, Other-service,f, Unmarried, Some-college,<=50K, United-States, Self-emp-not-inc,10.0,0.0,154374.0,45.0,0.0,0.217553111,7.334659658,127.5625,3.60367893,-0.25223712,54.00252625,47.20595666,25.4167298,48.0,0.0
82,timmy Strackbein,"USCGC Jennings
fPO AP 12644", Male,10/5/1974, White, Never-married, Craft-repair,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,127768.0,40.0,0.0,-0.157095483,8.554434018,142.09375,2.668060201,0.054323392000000005,74.43878173,46.95799944,21.8828062,45.0,0.0
83,James Bahner,"USS Campbell
fPO AA 29413", Male,28/12/1982, Asian-Pac-Islander, Divorced, Exec-managerial,f,Not_in_family, Masters,>50K, Japan, Self-emp-inc,14.0,0.0,124685.0,99.0,0.0,0.379149141,16.97015536,101.484375,0.789297659,0.255625618,327.4904755,48.11022247,10.92835068,36.0,0.0
84,Michael fondren,"81911 Walker Mall Apt. 577
Port tara, SD 05299", Male,1/11/1965, White, Married-civ-spouse, Prof-specialty,f, Husband, Bachelors,>50K, United-States, Local-gov,13.0,0.0,37306.0,45.0,0.0,-0.14201586300000002,7.0601041539999985,131.7109375,4.011705686,0.693261668,53.79888022,39.91204242,23.71951196,53.0,0.0
85,Robert Michels,"81903 Derrick Prairie Suite 019
Donaldburgh, HI 14855", female,8/4/1970, Black, Never-married, tech-support,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,323545.0,40.0,0.0,0.267889372,7.540242005,113.5234375,3.074414716,0.229945497,63.09524259,43.84382169,19.92872704,49.0,0.0
86,Ramon Butcher,"Unit 0491 Box 7117
DPO AP 92730", female,17/9/1978, White, Never-married, Sales,t,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,116489.0,60.0,0.0,0.111596657,4.554693126,112.6328125,7.637123746,-0.16871837899999995,20.25513679,48.36480369,33.72238759,41.0,0.0
87,Bruce Dillard,"PSC 8870, Box 1403
APO AA 95621", Male,8/8/1986, White, Married-civ-spouse, Adm-clerical,f, Husband, Bachelors,<=50K, England, Self-emp-not-inc,13.0,0.0,165108.0,40.0,0.0,0.107327196,11.22562618,118.2578125,1.9590301,-0.467778831,182.7762883,54.44323966,12.0798968,33.0,0.0
88,Patrick Roberts,"5590 Anderson Lodge
East Sarah, Mt 19400", female,1/5/1967, White, Never-married, Craft-repair,f,Own_child, 10th,<=50K, United-States, Private,6.0,0.0,171461.0,20.0,0.0,0.109505013,6.749890213,108.7890625,3.766722408,0.8549891740000001,49.03929937,41.64219846,22.94919348,52.0,0.0
89,Malcolm Rotz,"Unit 1526 Box 4192
DPO AA 44118", female,17/2/1970, White, Divorced, Exec-managerial,t, Unmarried, HS-grad,<=50K, United-States, Private,9.0,0.0,254202.0,50.0,0.0,-0.273984812,-0.23953768,119.1171875,92.96237458,0.064259762,-1.846973815,48.85319544,28.880607670569045,49.0,0.0
90,James Eells,"50848 Mckenzie Burg
Robinsonfurt, IL 93979", female,8/2/1965, Black, Never-married, transport-moving,f, Unmarried, Bachelors,<=50K, United-States, Private,13.0,0.0,498349.0,40.0,0.0,-0.04809124,8.395848196000001,117.6328125,2.923913043,-0.658662679,80.64971993,60.05386529,18.76433847,54.0,0.0
91,John Swelgart,"Unit 9984 Box 7757
DPO AE 51043", female,21/2/1975, White, Married-spouse-absent, Exec-managerial,f, Unmarried, Some-college,<=50K, Puerto-Rico, Private,10.0,0.0,216096.0,35.0,0.0,0.294587683,9.111689158999999,101.6953125,2.468227425,0.032867804,98.24653426,49.03738347,16.30970618,44.0,0.0
92,Heath Albro,"2549 Melissa Springs
Joneston, KY 61291", Male,8/8/1980, Black, Never-married, Other-service,f,Other_relative, HS-grad,<=50K, United-States, Private,9.0,0.0,174732.0,36.0,0.0,0.295870987,13.36470637,116.9296875,1.18729097,-0.259980394,185.3036351,55.03268682,15.01866305,39.0,0.0
93,Robert fowler,"4132 Garcia Lake
North Nancyside, MS 87804", female,27/4/1940, White, Divorced, Exec-managerial,t, Unmarried, Some-college,<=50K, Iran, Private,10.0,0.0,186188.0,45.0,0.0,4.654369547,2.739057795,46.5703125,21.29180602,29.26685,6.384247222999999,29.19778555,56.49477704,79.0,1.0
94,Joseph Binford,"2236 thompson turnpike Suite 711
South Aprilstad, NM 48743", Male,7/5/1964, Black, Never-married, Handlers-cleaners,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,245147.0,40.0,0.0,0.070941275,11.99774992,135.8515625,1.741638796,0.099803454,196.4760206,49.25366259,11.95438538,55.0,0.0
95,William Newton,"80719 Brandon Inlet
Wellsburgh, ID 59002", Male,7/2/1978, Black, Married-civ-spouse, transport-moving,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,216814.0,40.0,0.0,0.115251091,8.012613837,123.125,3.077759197,0.7762453229999999,78.91958286,40.15322216,17.61621157,41.0,0.0
96,Mike Rogers,"0972 Alvarez Highway
Roweberg, fL 72981", female,6/10/1964, Black, Never-married, Prof-specialty,f,Not_in_family, Bachelors,<=50K, United-States, Private,13.0,0.0,390157.0,40.0,0.0,0.009085545,7.437676802,112.53125,3.517558528,-0.17136593100000005,62.25621633,47.74949893,21.00120699,55.0,0.0
97,Charles Ryan,"842 Kirk Station
Mackenziemouth, OH 53152", female,30/12/1990, White, Never-married, Adm-clerical,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,199191.0,50.0,0.0,0.427602796,10.76692284,104.8671875,1.841973244,0.117123877,120.858204,51.55903338,18.50994339,29.0,0.0
98,Jon Doss,"590 thomas Rapids
Lake Mitchell, Vt 78060", Male,3/3/1976, White, Never-married, transport-moving,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,183589.0,25.0,0.0,0.251214803,9.40906347,95.375,2.7424749160000004,0.998484848,102.1306576,40.80134802,18.71960596,43.0,0.0
99,Kenneth Weatherholt,"505 Jennifer Stream
North Crystal, CO 47539", Male,26/5/1976, White, Married-civ-spouse, Craft-repair,f, Husband, Some-college,<=50K, United-States, Self-emp-not-inc,10.0,3137.0,57071.0,40.0,0.0,0.739238287,8.967146098999999,100.609375,2.982441472,-0.080336346,85.02240544,53.66100691,21.14056775,43.0,0.0
100,James Garner,"90354 Harrington Ridge
Port Susanland, AZ 78824", female,23/2/1970, Black, Divorced, Adm-clerical,f,Not_in_family, Assoc-acdm,<=50K, United-States, Private,12.0,0.0,29020.0,45.0,0.0,0.926459987,4.060036602,97.0625,10.4590301,2.125474964,15.78317608,42.75835993,41.06904408,49.0,0.0
101,Robert Chaligoj,"Unit 7200 Box 5026
DPO AE 53944", Male,21/3/1986, White, Divorced, Craft-repair,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,268234.0,50.0,0.0,0.169977071,13.23143838,110.7578125,1.559364548,-0.564227383,189.0253296,54.31012597,16.17361867,33.0,0.0
102,Albert Archambault,"Unit 0738 Box 8109
DPO AP 88183", female,28/12/1957, White, Widowed, Craft-repair,f,Not_in_family, 7th-8th,<=50K, United-States, Private,4.0,0.0,191288.0,15.0,0.0,0.579595905,7.724942578999999,84.7109375,2.9389632110000004,2.110222245,70.28972319,39.26813919,18.17879761,62.0,0.0
103,Robert Kistner,"PSC 2320, Box 5305
APO AE 19630", Male,5/3/1951, White, Married-civ-spouse, Prof-specialty,f, Husband, Some-college,<=50K, United-States, Private,10.0,0.0,133696.0,88.0,0.0,4.504206249,3.021872524,40.421875,19.26755853,25.1930472,8.989669512999999,31.7196236,48.16018406,68.0,1.0
104,Warren Horn,"77206 Allen Mews
North Jenniferberg, WY 51036", female,28/6/1958, White, Never-married, Other-service,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,210474.0,20.0,0.0,5.277008542,-0.367439677,22.9296875,13.815634680350989,30.36109107,-0.18648862,32.48008611,65.71728224,61.0,1.0
105,tim Correy,"159 french Ways
West Paul, Ct 44122", Male,6/4/1987, White, Never-married, Prof-specialty,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,140854.0,50.0,0.0,0.879437314,9.463292112000001,95.171875,2.558528428,1.848678762,113.1898563,42.95730245,16.14987557,32.0,1.0
106,Roy Wagner,"494 Chang Inlet Suite 982
Port Lisachester, CO 71645", Male,5/2/1962, Black, Married-civ-spouse, Craft-repair,f, Husband, 9th,>50K, trinadad&tobago, Local-gov,5.0,0.0,154863.0,40.0,0.0,-0.107615674,4.253016738,139.1875,9.669732441,-0.264712974,17.23105166,49.68018814,40.38929028,57.0,0.0
107,Calvin Drake,"046 Rodriguez Locks
Lake Deborah, AZ 22217", Male,13/8/1983, White, Separated, Craft-repair,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,111128.0,40.0,0.0,0.31927647600000003,13.80589309,111.5625,1.281772575,0.5741044120000001,218.0103307,42.10213586,13.76650856,36.0,0.0
108,Alberto Martin,"4834 Kevin Ports
Port Alexis, WY 43803", Male,21/6/1969, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,>50K, United-States, Self-emp-inc,9.0,5178.0,244665.0,45.0,0.0,-0.496871328,-0.6032483160000001,143.6953125,107.0376254,-0.14146013400000002,-1.515748583,49.45571861,77.59119840000002,50.0,0.0
109,Carlos Sikora,"660 Mathew Via Apt. 223
West travis, WA 25312", Male,28/9/1967, White, Divorced, Sales,f,Not_in_family, Bachelors,<=50K, United-States, Private,13.0,0.0,145333.0,60.0,0.0,0.014711600000000003,7.184802117188757,109.9140625,0.551003344,-0.08442582800000001,79.42211559209325,47.88952576,9.671437138,52.0,0.0
110,William Haack,"48507 Charles ferry Suite 357
East Lauraport, Ut 01457", Male,5/10/1946, Asian-Pac-Islander, Married-civ-spouse, Other-service,f, Husband, HS-grad,<=50K, China, Private,9.0,0.0,173858.0,40.0,0.0,1.667338589,7.24159125,70.8828125,3.737458194,4.096050525,54.59931547,41.35547521,24.97697203,73.0,1.0
111,Joseph Olson,"5011 Michael Street Suite 423
Chadfort, IL 94550", female,1/3/1958, White, Separated, Prof-specialty,f, Unmarried, Bachelors,>50K, United-States, Private,13.0,4934.0,118486.0,32.0,0.0,1.801754237,4.295452708,75.7265625,10.12792642,4.555957337,17.41990159,43.68543716,42.69567807,61.0,1.0
112,Scott Brown,"08618 Bentley Union
Port Monique, ID 98094", female,2/2/1966, White, Married-civ-spouse, Sales,f, Wife, Some-college,<=50K, United-States, Private,10.0,0.0,28952.0,39.0,0.0,0.224905806,3.999772193,127.4453125,11.40886288,-0.244082484,14.81173829,50.78182632,45.0457503,53.0,0.0
113,Robert Artrip,"51400 Montgomery Cape Apt. 356
Lake Chasefurt, LA 82797", Male,7/9/1945, White, Never-married, Sales,f,Own_child, Some-college,<=50K, United-States, Private,10.0,0.0,219262.0,40.0,0.0,0.338228323,10.25948861,102.8515625,2.072742475,0.611358171,137.00994369999998,41.52523514,13.70626738,74.0,0.0
114,John Lapp,"7974 Zachary Summit
Chavezton, MI 60414", Male,30/10/1967, Black, Widowed, Craft-repair,f,Not_in_family, 7th-8th,<=50K, United-States, Private,4.0,0.0,73091.0,40.0,0.0,-0.058869538,8.31057945,130.7265625,2.977424749,-0.594023791,83.17580306,59.37509406,17.30110071,51.0,0.0
115,Dave fraire,"Unit 9476 Box 8527
DPO AA 85990", Male,26/10/1964, White, Married-civ-spouse, Sales,f, Husband, HS-grad,>50K, United-States, Private,9.0,0.0,168538.0,60.0,0.0,-0.02190355,8.917793559,118.640625,2.843645485,0.284542513,91.3306772,44.15769581,18.43268876,54.0,0.0
116,Napoleon Branner,"14910 James fields Suite 996
Port Jeanettemouth, WA 86207", female,15/10/1974, White, Divorced, Other-service,f,Not_in_family, HS-grad,<=50K, United-States, Private,9.0,0.0,109997.0,40.0,0.0,0.223238873,7.496235592000001,124.296875,3.634615385,0.964167352,68.54564556,39.68830892,19.57041414,45.0,0.0
117,tyler Ortega,"Unit 8205 Box 7782
DPO AE 77530", female,10/10/1976, White, Never-married, Adm-clerical,f,Own_child, HS-grad,<=50K, United-States, Private,9.0,0.0,223019.0,20.0,0.0,0.515514525,7.445503736,104.0703125,3.392976589,0.890505216,60.84340307,39.28604706,20.99285794,43.0,0.0
118,Ronnie Moore,"291 Matthew Course
Alexandrabury, MD 51354", Male,4/12/1956, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,159770.0,40.0,0.0,0.5564783179999999,9.653902313,90.3515625,2.386287625,2.195655771,107.8219303,36.28136355,16.66569623,62.0,0.0
119,Mark Williams,"5338 Hendrix Haven Suite 945
North Jacob, AL 58368", Male,5/3/1950, White, Married-civ-spouse, tech-support,f, Husband, Assoc-voc,<=50K, United-States, Private,11.0,4386.0,144995.0,40.0,0.0,-0.049280401,9.965757364,128.34375,2.173913043,-0.208256987,141.51008430000005,52.17210664,12.9939472,69.0,0.0
120,frank Hart,"9262 Wallace forges Suite 598
thomasbury, MD 23580", Male,19/3/1972, White, Married-civ-spouse, Sales,f, Husband, HS-grad,>50K, United-States, Private,9.0,0.0,108914.0,40.0,0.0,0.031217648,10.55009872,118.1796875,1.95735786,0.580141573,132.5737756,42.1767919,15.19485548,47.0,0.0
121,Melvin Denn,"USNV ferguson
fPO AA 10117", Male,31/10/1974, White, Married-civ-spouse, Sales,f, Husband, Some-college,>50K, United-States, Self-emp-inc,10.0,0.0,368825.0,60.0,0.0,4.65537107,2.803674044,47.6640625,21.15719064,34.56319921,6.495920635,25.22005568,59.45657228,44.0,1.0
122,Rene Jones,"PSC 9384, Box 7091
APO AP 14660", Male,21/12/1969, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,548361.0,40.0,0.0,0.795076518,4.605350468999999,75.1640625,8.95819398,2.875512424,21.47460046,37.05713016,36.412399,50.0,0.0
123,Raymond Patterson,"Unit 6895 Box 3683
DPO AA 16647", female,25/6/1957, White, Never-married, Prof-specialty,f, Unmarried, Masters,<=50K, United-States, Local-gov,14.0,0.0,191149.0,40.0,0.0,-0.027432532000000003,9.468300344,134.875,2.503344482,-0.078660774,120.8460965,53.07114918,14.23638781,62.0,0.0
124,Bryan Burns,"9350 Anderson Landing
South Robertmouth, NV 19789", female,16/11/1957, White, Married-civ-spouse, Craft-repair,f, Wife, Assoc-voc,<=50K, United-States, Private,11.0,0.0,211873.0,5.0,1628.0,0.060258648,3.601194972,124.53125,12.51839465,0.105936777,11.69361995,47.09414399,45.5563398,62.0,0.0
125,Robert Zweier,"USNS Castaneda
fPO AE 49827", female,14/12/1965, White, Never-married, Adm-clerical,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,225823.0,40.0,0.0,-0.035972499,10.90710802,125.0390625,1.991638796,-0.515057675,172.6087021,53.72388935,12.24867464,53.0,0.0
126,David Hall,"4293 Amanda Drive
Heathland, Ct 67739", Male,17/6/1966, Other, Divorced, Craft-repair,f,Not_in_family, 1st-4th,<=50K, Dominican-Republic, Private,2.0,0.0,223696.0,38.0,0.0,0.004967201,0.632783665,117.0390625,73.58193979999999,-1.342554186,-1.413285968,44.96269916349231,28.880607670569045,53.0,0.0
127,William Lara,"097 Steven Heights
New Robert, Ut 47823", Male,14/4/1981, White, Married-civ-spouse, Sales,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,268022.0,50.0,0.0,0.280324782,13.30500732,122.390625,1.400501672,0.062980362,202.0176476,47.42020178,13.58729856,38.0,0.0
128,Elbert Nash,"5185 Burton Viaduct Apt. 422
Andrewberg, NY 45231", Male,30/5/1988, White, Never-married, Other-service,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,37599.0,24.0,0.0,0.050645821,12.22553547,120.71875,1.307692308,0.108744274,183.9221061,43.27454822,12.54126197,31.0,0.0
129,terrance Smith,"PSC 4610, Box 9409
APO AP 05068", Male,5/4/1944, White, Divorced, Craft-repair,f, Unmarried, Assoc-voc,<=50K, United-States, Private,11.0,0.0,131808.0,40.0,0.0,2.202762448,1.304085539,54.625,49.89214047,10.56004668,0.116022665,34.03949912,28.880607670569045,75.0,1.0
130,Sam Banks,"95474 Crosby Stravenue
Walkershire, IA 26059", Male,27/3/1955, White, Married-civ-spouse, Exec-managerial,f, Husband, Some-college,>50K, United-States, Private,10.0,0.0,125167.0,60.0,0.0,3.884343126,4.059878119,50.1484375,11.82023411,23.47642352,16.38369186,29.15505151,41.82490927,64.0,1.0
131,Ben Nelson,"3220 Steven fall Apt. 315
New Robert, CO 11515", Male,26/3/1954, White, Married-civ-spouse, Machine-op-inspct,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,187563.0,40.0,0.0,4.561197349,2.492828032,43.53125,24.47408027,27.58809027,5.086935866,29.43078148,59.28255704,65.0,1.0
132,John Copeland,"PSC 7870, Box 3524
APO AA 28290", Male,16/6/1989, White, Married-civ-spouse, Exec-managerial,f, Husband, Some-college,>50K, United-States, Self-emp-inc,10.0,0.0,181196.0,40.0,0.0,0.056808559,16.51155692,115.203125,1.005016722,0.515870342,325.6385077,42.99443267,10.75906594,30.0,0.0
133,Gerald Sims,"85005 Griffin Haven
Port Josephville, fL 51987", Male,5/5/1921, White, Divorced, Craft-repair,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,117674.0,40.0,0.0,0.8501844736562745,1.187591938,21.0234375,87.51839465,39.75209174,0.8796348409999999,29.3058934,58.71450821,98.0,1.0
134,Dennis Garcia,"880 Adams Rapid
New Philipmouth, NY 79771", Male,14/3/1967, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,<=50K, United-States, Self-emp-not-inc,13.0,0.0,83311.0,13.0,0.0,5.379003705,0.3630998,14.8515625,83.16555184,29.00446401,-0.913096345,35.14903311,74.95004591,52.0,1.0
135,Bobby Roberts,"65056 Steven terrace Apt. 323
Marychester, MS 55753", Male,17/8/1955, Black, Never-married, Handlers-cleaners,f, Unmarried, Bachelors,<=50K, United-States, Private,13.0,0.0,173062.0,40.0,0.0,2.289090852,2.94169165,65.796875,20.37207358,6.235282913,8.457182358999999,46.20510648,51.02207394,64.0,1.0
136,Domingo Labriola,"350 Monica forks Apt. 284
Vegamouth, AK 10810", Male,15/6/1969, White, Married-civ-spouse, Exec-managerial,f, Husband, Bachelors,>50K, United-States, Private,13.0,0.0,233511.0,60.0,1977.0,0.364951176,8.842429496,110.6171875,2.461538462,0.585304653,94.23591326,45.96774023,16.19971589,50.0,0.0
137,Leland Gottron,"223 Sanders Points Suite 634
Scottburgh, OR 94011", Male,20/3/1993, White, Never-married, Prof-specialty,f,Not_in_family, Prof-school,>50K, United-States, Local-gov,15.0,10520.0,177240.0,40.0,0.0,0.456677111,12.46454066,111.46875,1.530100334,0.872223812,193.6824206,40.95480312,12.70832807,26.0,0.0
138,Ralph Nilsen,"230 Scott Club
South Williammouth, NH 84316", Male,3/2/1938, White, Married-civ-spouse, Craft-repair,f, Husband, HS-grad,<=50K, United-States, Private,9.0,0.0,198901.0,48.0,0.0,4.292333086,2.531317876,48.859375,23.60953177,22.99204784,6.107516099999999,32.71222401,52.01613021,81.0,1.0
139,Ralph Manning,"127 Kyle Overpass
Sarahshire, OK 77274", female,30/5/1986, White, Married-civ-spouse, Adm-clerical,f, Wife, Bachelors,>50K, United-States, Private,13.0,0.0,391349.0,40.0,0.0,0.05852554400000001,10.694754199999998,117.453125,2.001672241,-0.262843531,151.08679980000005,51.92811428,13.16222414,33.0,0.0
140,John Pearson,"1863 Stephanie fall
South Charlotte, Mt 01050", female,19/6/1973, White, Never-married, Prof-specialty,f,Not_in_family, Some-college,<=50K, United-States, Private,10.0,0.0,71379.0,35.0,0.0,0.026315397,5.416931324,119.65625,7.10451505,-0.162415373,30.38356603,49.80390257,33.51924939,46.0,0.0
141,Robert Seward,"99523 Ross Islands Suite 767
thomasburgh, WA 97793", female,4/9/1959, White, Divorced, Machine-op-inspct,f, Unmarried, HS-grad,<=50K, United-States, Private,9.0,0.0,210626.0,40.0,0.0,5.750408523,-0.07722214200000001,12.46875,13.815634680350989,32.97831184,-0.285142167,34.58954356,63.51032717,60.0,1.0
142,Brian Engle,"2152 Lin Via Apt. 067
Jordanmouth, KY 18672", Male,14/7/1952, White, Married-civ-spouse, Exec-managerial,f, Husband, Some-college,>50K, United-States, Self-emp-inc,10.0,0.0,225780.0,20.0,0.0,5.964328192000001,0.8476835140000001,20.8203125,99.72491639,37.73553526,0.028599962000000007,30.28134574,63.79196761,67.0,1.0
143,Jerry Keenan,"0677 Morgan terrace Apt. 848
Reynoldsland, SC 99379", Male,3/11/1951, White, Divorced, Protective-serv,f,Not_in_family, Bachelors,>50K, United-States, Local-gov,13.0,0.0,140644.0,40.0,0.0,2.017403345,1.7328455390000002,39.9765625,60.57190635,3.969447362,2.267167776,53.53014117,59.92481923,67.0,1.0
144,Joshua Wagner,"93602 Rodriguez Passage
East Deniseview, MO 42352", female,28/6/1943, White, Never-married, Other-service,f,Not_in_family, 12th,<=50K, United-States, Private,8.0,0.0,170070.0,38.0,0.0,1.41764242,1.814685721,74.4765625,33.63294314,4.449731236,1.601792036,40.71028833,71.46043332,76.0,1.0
